,date,id,content,username
90,2020-11-09 16:48:51+00:00,1325842800076759041,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares ⬆️1.65% to $1,791.34 #OptionsFlow #stocks #stock #StockMarket #investing #Investment https://t.co/I8hjTlEqg3
https://t.co/CkH92JVmV1 https://t.co/VjNbJe52Kt",OptionsProVol
91,2020-11-09 15:20:15+00:00,1325820504469483520,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares ⬆️2.27% to $1,804.22 #OptionsFlow #stocks #stock #StockMarket #investing #Investment https://t.co/5JE2nlrW3B
https://t.co/JcchO1seCu https://t.co/DgSrV9KuSn",MinteractApp
92,2020-11-09 12:17:00+00:00,1325774390223532032,"$GOOG's price moved above its 50-day Moving Average on October 29, 2020. View odds for this and other indicators: https://t.co/BgQBwJeMiE #Alphabet #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/H4921NCOLh",Tickeron
93,2020-11-09 01:47:09+00:00,1325615879296606208,"Alphabet Inc. (GOOG) Stock Price, News, Quote &amp; History – Yahoo Finance https://t.co/1lXaKQlcQO",skkipperping
94,2020-11-08 22:00:15+00:00,1325558778649980930,"コード : GOOG
銘柄名(English) : ALPHABET INC. CL-C
銘柄名 : アルファベット クラスC
市場 : NASDAQ
業種 : ソフトウェア・ソフトウェアサービス
#GOOG https://t.co/sjbPAlYJSQ",stock_simulate
95,2020-11-08 12:38:30+00:00,1325417411785314305,"$GOOG's price moved above its 50-day Moving Average on October 29, 2020. View odds for this and other indicators: https://t.co/8dQLfPFGUH #Alphabet #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/4d9LPgteR1",Tickeron
96,2020-11-07 12:06:45+00:00,1325047034378813440,"$GOOG's price moved above its 50-day Moving Average on October 29, 2020. View odds for this and other indicators: https://t.co/Lq6Bs2DZ9Y #Alphabet #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/8jxJMbA15g",Tickeron
97,2020-11-06 12:30:22+00:00,1324690588566908929,"$GOOG's price moved above its 50-day Moving Average on October 29, 2020. View odds for this and other indicators: https://t.co/UYqZDGFf4a #Alphabet #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/3gLq9oRCWr",Tickeron
98,2020-11-06 03:04:49+00:00,1324548262796419072,$GOOG Alphabet - Class C Capital Stock Option Order Flow Sentiment is 57.3% #Bullish #MARKETS #EEUU #WallStreet,juanmiguelworld
99,2020-11-06 02:57:16+00:00,1324546361124159488,$GOOG Alphabet - Class C Capital Stock Option Order Flow Sentiment is 57.3% Bullish. https://t.co/CIPpQuQPv8,MC_OptionTrades
100,2020-11-05 22:50:43+00:00,1324484317007933440,"$GOOG #Alphabet #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/Gr3YvQQ4OY https://t.co/GNb9z5Cz4T",MITickWatcher
101,2020-11-05 20:09:19+00:00,1324443700970221568,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares ⬆️1.04% to $1,767.23 #OptionsFlow #stocks #stock #StockMarket #investing #Investment https://t.co/IWZSYMAia0 https://t.co/Q8ulmxjMSd",OptionsProOI
102,2020-11-05 16:38:03+00:00,1324390530097164288,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares ⬆️1.18% to $1,769.49 #OptionsFlow #stocks #stock #StockMarket #investing #Investment https://t.co/I8hjTlEqg3 https://t.co/5R6ZkSMaWD",OptionsProVol
103,2020-11-05 15:08:17+00:00,1324367941060624385,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares ⬆️2.22% to $1,786.88 #OptionsFlow #stocks #stock #StockMarket #investing #Investment https://t.co/5JE2nlrW3B
https://t.co/nAzutPwOjH https://t.co/oZpkmkImbi",MinteractApp
104,2020-11-05 12:57:01+00:00,1324334906772652034,"$GOOG's price moved above its 50-day Moving Average on October 29, 2020. View odds for this and other indicators: https://t.co/S5tZeA2OjB #Alphabet #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/gCVmyV5UKm",Tickeron
105,2020-11-05 03:24:57+00:00,1324190941872300034,"Here are the top 10 holdings &amp; stock weights of the Invesco $QQQ ETF

1 Apple $AAPL 13.4%
2 Amazon $AMZN 10.9%
3 Microsoft $MSFT 10.5%
4 Alphabet $GOOG 7.2%
5 Facebook $FB 4.6%
6 Tesla $TSLA 3.3%
7 Nvidia $NVDA 2.8%
8 Paypal $PYPL 1.98%
9 Netflix $NFLX 1.92%
10 Adobe $ADBE 1.9%",StockMKTNewz
106,2020-11-04 22:45:59+00:00,1324120736768815109,"$GOOG #Alphabet #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/Gr3YvQQ4OY https://t.co/zn0VuiKKI5",MITickWatcher
107,2020-11-04 22:33:59+00:00,1324117717146832896,Alphabet Inc - Class C (GOOG) stock rose by 5.9944%! Currently priced at 1749.13. https://t.co/nBUPPoyCzb,FlexsisLondon
108,2020-11-04 22:20:46+00:00,1324114390816329730,Alphabet Inc - Class C (GOOG) stock rose by 5.9944%! Currently priced at 1749.13. https://t.co/c4ybXIhX2s,EquityMongoose
109,2020-11-04 22:02:45+00:00,1324109859613265920,Alphabet Inc - Class C (GOOG) stock rose by 5.9944%! Currently priced at 1749.13. https://t.co/sd20c0zoOm,AstroNetDkIOT
110,2020-11-04 22:02:01+00:00,1324109671301582848,"Stock bulls unleashed: Investors look past Election Day drama, Dow gains 368 points, Nasdaq up 430. Big gains from Alphabet, Amazon, Apple, Facebook and Microsoft. https://t.co/9J6zXmpPXl @cnbc #business #stockmarket #PostElection2020 $GOOG $GOOGL $AMZN $AAPL $FB $MFST https://t.co/k8AFH7MZbP",DanBehringer221
111,2020-11-04 21:56:06+00:00,1324108185708515329,Alphabet Inc - Class C (GOOG) stock rose by 5.9944%! Currently priced at 1749.13. https://t.co/ois7KXZEWq,KimPgch
112,2020-11-04 20:55:27+00:00,1324092920434098176,"#Alphabet $GOOG Has A Good #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Poor; moving average score Excellent; #momentum score Good #stocks #stock #StockMarket #Investment #investing https://t.co/Gr3YvQQ4OY
https://t.co/4UQN3Dn6Lu https://t.co/lY8fP1F4Mj",MITickWatcher
113,2020-11-04 15:04:42+00:00,1324004653663686656,"Stock Alert For GOOG - Alphabet Inc. - Class C Capital Stock
Alert Type: Daily Percent Price Change
Value Hit: 5.21%

#dividend #stocks $GOOG
Visit Custom Stock Alerts https://t.co/Oh8lrY1YRH",StockAlerts
114,2020-11-04 12:13:03+00:00,1323961454672769025,"$GOOG's price moved above its 50-day Moving Average on October 29, 2020. View odds for this and other indicators: https://t.co/D8ZB9KQYyL #Alphabet #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/oOaVOXd50G",Tickeron
115,2020-11-03 23:06:12+00:00,1323763437193711616,"$GOOG #Alphabet #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/Gr3YvQQ4OY https://t.co/Urzl78DHro",MITickWatcher
116,2020-11-03 22:31:19+00:00,1323754658796609536,Alphabet Inc - Class C (GOOG) stock rose by 1.4871%! Currently priced at 1650.21. https://t.co/nBUPPoyCzb,FlexsisLondon
117,2020-11-03 22:18:08+00:00,1323751340322000902,Alphabet Inc - Class C (GOOG) stock rose by 1.4871%! Currently priced at 1650.21. https://t.co/c4ybXIhX2s,EquityMongoose
118,2020-11-03 22:01:22+00:00,1323747120193720323,Alphabet Inc - Class C (GOOG) stock rose by 1.4871%! Currently priced at 1650.21. https://t.co/sd20c0zoOm,AstroNetDkIOT
119,2020-11-03 20:17:25+00:00,1323720963419115520,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares ⬆️1.82% to $1,655.9 #OptionsFlow #stocks #stock #StockMarket #investing #Investment https://t.co/IWZSYMAia0 https://t.co/ldbSMxsx1n",OptionsProOI
120,2020-11-03 16:49:21+00:00,1323668600683552768,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares ⬆️1.68% to $1,653.1 #OptionsFlow #stocks #stock #StockMarket #investing #Investment https://t.co/I8hjTlEqg3
https://t.co/iF5PAMcbNP https://t.co/h7SsBgwmVZ",OptionsProVol
121,2020-11-03 14:58:19+00:00,1323640657299218437,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares ⬆️0.35% to $1,632 #OptionsFlow #stocks #stock #StockMarket #investing #Investment https://t.co/I8hjTlEqg3
https://t.co/YVm0oG82l5 https://t.co/uHfffTibxR",OptionsProVol
122,2020-11-03 14:22:56+00:00,1323631753819496448,"Big Tech enters Election Day with every stock except Alphabet $GOOG more than 3% below its 50-DMA.  $AAPL, $AMZN, $MSFT are oversold.  Investors certainly not used to seeing this... https://t.co/e8LECQTizl https://t.co/ysGP1KZtlT",bespokeinvest
123,2020-11-03 10:53:10+00:00,1323578961691963393,"$GOOG's 10-day Moving Average broke above its 50-day Moving Average on October 20, 2020. View odds for this and other indicators: https://t.co/l238qFYQ9Q #Alphabet #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/JM1PZUuJEc",Tickeron
124,2020-11-02 22:58:45+00:00,1323399175187304448,"$GOOG #Alphabet #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/Gr3YvQQ4OY https://t.co/FiyH5KRMLQ",MITickWatcher
125,2020-11-02 19:55:25+00:00,1323353039084740608,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares 🔻0.02% to $1,620.2  #OptionsFlow #stocks #stock #StockMarket #investing #Investment https://t.co/IWZSYMAia0 https://t.co/7rnqnU5SjO",OptionsProOI
126,2020-11-02 18:15:30+00:00,1323327892747554816,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares ⬆️1.07% to $1,638.64 #OptionsFlow #stocks #stock #StockMarket #investing #Investment https://t.co/5JE2nlrW3B
https://t.co/3ZM0lcCeRp https://t.co/AQ0KJFQEkM",MinteractApp
127,2020-11-02 15:26:37+00:00,1323285392980733953,"Alphabet $GOOG, $GOOGL target rasied by Argus from $1620 to $1850 at BUY. Stock currently around $1650.

$SPY $QQQ $TSLA $AAPL $AMZN $MSFT $AMD $GOOG $NVDA $NIO $FB $WMT $ORCL $TDOC $SQ $PENN $DKNG $TWTR $BYND $DDOG https://t.co/X1rOw8DBTd",PsychoTrader00
128,2020-11-02 10:07:38+00:00,1323205115491217408,"$GOOG's 10-day Moving Average broke above its 50-day Moving Average on October 20, 2020. View odds for this and other indicators: https://t.co/JKcey05FUl #Alphabet #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/wOudH9qhuN",Tickeron
129,2020-11-01 09:15:49+00:00,1322829690214645760,"$GOOG's 10-day Moving Average moved above its 50-day Moving Average on October 20, 2020. View odds for this and other indicators: https://t.co/fT5NMDdORK #Alphabet #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/cK9MNb2b8X",Tickeron
130,2020-10-31 12:00:10+00:00,1322508661055320064,"コード : GOOG
銘柄名(English) : ALPHABET INC. CL-C
銘柄名 : アルファベット クラスC
市場 : NASDAQ
業種 : ソフトウェア・ソフトウェアサービス
#GOOG https://t.co/oTtSPJn8yZ",stock_simulate
131,2020-10-31 10:26:25+00:00,1322485070104592384,"Apple, Twitter, Alphabet: What to Watch When the Stock Market Opens $AAPL $TWTR $GOOG https://t.co/plAgwsZO4J",newsfilterio
132,2020-10-31 09:42:41+00:00,1322474063617404928,"$GOOG's 10-day Moving Average crossed above its 50-day Moving Average on October 20, 2020. View odds for this and other indicators: https://t.co/Xg7TM71KfF #Alphabet #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/45Fz0dCbMN",Tickeron
133,2020-10-31 04:00:16+00:00,1322387890509262848,"コード : GOOG
銘柄名(English) : ALPHABET INC. CL-C
銘柄名 : アルファベット クラスC
市場 : NASDAQ
業種 : ソフトウェア・ソフトウェアサービス
#GOOG https://t.co/w4qA3UzqUZ",stock_simulate
134,2020-10-30 22:31:03+00:00,1322305038535057409,Alphabet Inc - Class C (GOOG) stock rose by 3.4309%! Currently priced at 1621.01. https://t.co/nBUPPoyCzb,FlexsisLondon
135,2020-10-30 22:18:43+00:00,1322301938092904449,Alphabet Inc - Class C (GOOG) stock rose by 3.4309%! Currently priced at 1621.01. https://t.co/c4ybXIhX2s,EquityMongoose
136,2020-10-30 22:01:46+00:00,1322297672905170944,Alphabet Inc - Class C (GOOG) stock rose by 3.4309%! Currently priced at 1621.01. https://t.co/sd20c0zoOm,AstroNetDkIOT
137,2020-10-30 21:53:14+00:00,1322295521923399680,"$GOOG #Alphabet #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/Gr3YvQQ4OY https://t.co/PDCweNITPu",MITickWatcher
138,2020-10-30 21:49:23+00:00,1322294553940910080,"Alphabet Stock Key Stats
$GOOGL $GOOG
👉 https://t.co/jefm3nbHGB https://t.co/9OxaC38NSY",FinancialsFyi
139,2020-10-30 21:21:35+00:00,1322287556654850049,"Giant Tech Stock to Watch: Alphabet Inc Class C (NASDAQ: GOOG) https://t.co/bfyAfyVVJ1 

#Stock #Giant #Alphabet #Finance #Market #News #Business",report_fx
140,2020-10-30 20:38:15+00:00,1322276653075173381,"$GOOG Alphabet Jumps on Earnings - How to Trade the Stock Now

https://t.co/l7U6cEOqAp",TopStockAlerts1
141,2020-10-30 19:10:32+00:00,1322254577110933504,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares ⬆️2.84% to $1,611.2 #OptionsFlow #optiontrading #stocks #stock #StockMarket #investing #Investment https://t.co/B7BWRcVOEf https://t.co/9gjrH1n5Bb",TickwatcherMF
142,2020-10-30 17:26:33+00:00,1322228411419422721,#Alphabet $GOOG Has An Excellent #Technical Analysis Score (TA Score). Breakdown Of 3 Categories: #candle score Good; moving average score Excellent; #momentum score Excellent #stocks #stock #StockMarket #Investment #investing https://t.co/Gr3YvQQ4OY https://t.co/YxW6HN7VsI,MITickWatcher
143,2020-10-30 14:11:15+00:00,1322179262116483073,"Alphabet reports stronger-than-expected Q3 figures. Stock jumps after the report. Read all about it:
 https://t.co/0NTMjhgQWp
 $GOOG #Q3 #earnings #YouTube #ads #revenue #cloud #stocks #trading
78.83% of retail CFD accounts lose money. https://t.co/nmC3uBQGwR",capex_en
144,2020-10-30 13:37:32+00:00,1322170777341288450,"GOOG Aggressive Return to Normal: Alphabet Inc Cl C Cap Stock $GOOG triggered at $1,642.35 on 30-Oct-20 EST https://t.co/pbLRAYPUkH",SmartStops
145,2020-10-30 13:00:36+00:00,1322161479878135809,"Stock Alert For GOOG - Alphabet Inc. - Class C Capital Stock
Alert Type: Daily Percent Price Change
Value Hit: 6.25%

#dividend #stocks $GOOG
Visit Custom Stock Alerts https://t.co/Oh8lrY1YRH",StockAlerts
146,2020-10-30 10:23:56+00:00,1322122055874011137,"$GOOG's 10-day Moving Average moved above its 50-day Moving Average on October 20, 2020. View odds for this and other indicators: https://t.co/Ci2Ksr6Sup #Alphabet #stockmarket #stock #technicalanalysis #money #trading #investing #daytrading #news #today https://t.co/wzOZ44uTTl",Tickeron
147,2020-10-30 09:10:56+00:00,1322103685632151552,Alphabet stock pops as company crushes expectations $GOOG $GOOGL @Sanostro https://t.co/VfhEVvmfpW #Quant #Trading #Signals https://t.co/RfTc0mNMih,GodefroySchrago
148,2020-10-29 22:33:50+00:00,1321943351961276423,"$GOOG Alphabet stock pops as company crushes expectations

https://t.co/LdWzQtui8k",TopStockAlerts1
149,2020-10-29 22:31:31+00:00,1321942769095581696,Alphabet Inc - Class C (GOOG) stock rose by 3.3377%! Currently priced at 1567.24. https://t.co/nBUPPoyCzb,FlexsisLondon
150,2020-10-29 22:18:11+00:00,1321939412498976768,Alphabet Inc - Class C (GOOG) stock rose by 3.3377%! Currently priced at 1567.24. https://t.co/c4ybXIhX2s,EquityMongoose
151,2020-10-29 22:01:43+00:00,1321935269113843713,Alphabet Inc - Class C (GOOG) stock rose by 3.3377%! Currently priced at 1567.24. https://t.co/sd20c0zoOm,AstroNetDkIOT
152,2020-10-29 21:50:56+00:00,1321932557349314560,"$GOOG #Alphabet #Options #maxpain Chart, Open Interest Chart Update #OptionsTrading #OptionsFlow #optionstrade #optiontrading #stocks #stock #StockMarket #Investment #investing #invest #investor #investors #UOA https://t.co/Gr3YvQQ4OY https://t.co/JEbGz7VqvL",MITickWatcher
153,2020-10-29 21:21:42+00:00,1321925199902593024,Alphabet stock pops 8% as company crushes expectations $GOOG $GOOGL https://t.co/cG8ScUbjkG,seewho6699
154,2020-10-29 21:09:50+00:00,1321922211570196481,"Alphabet, Google's parent company stock pops 8% as company crushes expectations

https://t.co/vM6lZNWMse

$GOOGL $GOOG",samuelodusami
155,2020-10-29 20:57:57+00:00,1321919223929733126,Alphabet Sales Growth Returns to Pre-Pandemic Level. The Stock Is Soaring. $GOOG $AAPL https://t.co/HWCJcyEIqx,newsfilterio
156,2020-10-29 20:48:04+00:00,1321916737684688896,"Google( $GOOGL / $GOOG) : 

Stock Repurchase- On July 27, 2020, the Board of Directors of Alphabet authorized the company to repurchase up to an additional $28.0 billion of its Class C capital stock https://t.co/07IFW9cjvo",invstimpaciente
157,2020-10-29 20:30:34+00:00,1321912329911508993,"$GOOG $GOOGL Key News Alert
Alphabet Earnings Q3 2020
This article was first published on Thu Oct 29 2020 4:20pm UTC
Over 6 news items have been published on this topic
Stock alerts, news, and trade ideas at https://t.co/Qkw92RLxV8
#daytrading #stocks",HaltTrade
158,2020-10-29 20:08:04+00:00,1321906671040385024,"Alphabet Incorporated employs 132,121 people directly, up 16% from last year. 

also $goog beat and stock shot up ~9%",mhbergen
159,2020-10-29 20:06:59+00:00,1321906396431044610,"Alphabet $GOOG reported $16.40 in EPS, above estimates of $11.42. Revenue (ex-TAC) came in at $38.0B vs. $35.4B eyed.

The stock is trading up 9% (!!) in the initial after-hours reaction.",CityIndex
160,2020-10-29 19:27:06+00:00,1321896360543547392,"#Options Flow Grid Update $GOOG #OptionsTrading Alphabet Shares ⬆️4.03% to $1,577.44 #OptionsFlow #stocks #stock #StockMarket #investing #Investment https://t.co/IWZSYMAia0 https://t.co/gphtHLPWES",OptionsProOI
161,2020-10-29 18:30:16+00:00,1321882059258929153,"Stock Alert For GOOG - Alphabet Inc. - Class C Capital Stock
Alert Type: Daily Percent Price Change
Value Hit: 5.06%

#dividend #stocks $GOOG
Visit Custom Stock Alerts https://t.co/Oh8lrY1YRH",StockAlerts
